timestamp,service,endpoint,http_method,http_status,response_time_ms,error_flag,environment,request_id,trace_id,span_id,payload_size_bytes,cpu_usage_percent,memory_usage_mb,log_level,error_message
2025-04-02T00:06:19.559519,Restaurant,/api/restaurants/<restaurant_id>/menu/add,POST,201,186.97,False,on-premises,813744b5-97e5-4b98-9056-a7cd67ce6f22,f7a76475-f75f-4cb5-88e1-8a619722921a,6c78beb4-48cb-4758-9f38-d9871a0c635c,3216,87.26,232.31,INFO,
2025-04-02T00:06:59.559519,Payment,/api/payments/<transaction_id>/update_status,PATCH,200,186.24,False,on-premises,7d0cecc4-9f08-496d-bd8c-2b3ab5b70bc0,6511373d-a7d7-4035-8308-63b2ebcd6a1d,e5d7eed1-05b6-447a-9575-646e8dcad0f0,3388,59.19,234.42,INFO,
2025-04-02T00:08:07.559519,Payment,/api/payments/refund,POST,200,176.36,False,on-premises,1cb76846-021e-413a-afc4-08aeaffccdc1,58284b6d-64a6-45b6-b771-dc4586e574f8,315a88f2-931e-4ad5-84e9-57ebb679f6c2,849,43.87,494.49,WARN,
2025-04-02T00:08:18.559519,User,/api/users/<user_id>/update,PATCH,500,159.75,True,on-premises,43e178a4-1e04-4a6b-b0c7-d7f6b4e39881,6661bc3a-e793-4010-bab5-ec2639745978,5d23db59-6270-4d06-a4f8-97bcc2fc2390,3857,33.48,418.54,WARN,Invalid request payload
2025-04-02T00:15:15.559519,Restaurant,/api/restaurants/<restaurant_id>/update,PATCH,200,191.21,False,cloud,f29672c9-5050-486e-ba5a-2b1c670d49ea,93ce67ec-056e-468a-8205-5a2790881e80,cfcc16f1-94dc-4c22-8d7e-6b1a99c5cd06,1364,44.79,366.41,INFO,
2025-04-02T00:20:22.559519,Delivery,/api/deliveries/<delivery_id>/tracking,GET,400,292.42,True,on-premises,05b99618-9f53-4736-9080-29176fcb6566,600a5c5a-06d1-492a-9d29-60d5c8083cef,5574fc5e-a4aa-48a4-b68c-5265d925ee3a,636,56.99,36.48,ERROR,Database connection failed
2025-04-02T00:21:16.559519,Payment,/api/payments/<transaction_id>,GET,201,175.24,False,cloud,7fdeb907-fb91-4273-9fd9-a26662090113,82da4a62-a7ad-4aeb-a18f-482924766419,861d7c62-d279-4506-8d6a-f0ef0dcd93c4,2665,58.81,120.36,INFO,
2025-04-02T00:22:25.559519,Payment,/api/payments/<transaction_id>,GET,201,171.13,False,multi-cloud,c208a6fd-db6d-4361-a058-166dc39e86bb,466234ef-f379-4c5f-aeaf-f8bc203835c0,aecbba5b-6a20-4a90-99ce-6c1569efe822,731,66.28,195.29,INFO,
2025-04-02T00:24:48.559519,Order,/api/orders/<order_id>/cancel,PATCH,201,301.52,False,cloud,1492e337-70e5-4a7c-a689-7083f8ceba43,72a0518e-b59a-42cb-ac0f-0d63586729b2,0ded5022-7969-46ee-8a3e-1197d921f060,3085,65.14,35.56,INFO,
2025-04-02T00:26:06.559519,Payment,/api/payments/<transaction_id>,GET,201,164.51,False,on-premises,bf886b37-188e-4e89-b13e-ecc04d8bb598,dbf54c63-cc68-462d-8e8e-b499ec07106a,56c53672-8850-48db-b5af-82db56cc0ae3,1981,73.95,435.15,WARN,
2025-04-02T00:26:39.559519,Notification,/api/notifications/<notification_id>/read,PATCH,200,95.6,False,on-premises,1b753eff-a62d-4ffc-bf78-def63403ff40,672920ca-6420-4e4f-91b8-d318ea7d590e,432f572c-b55d-4d8e-8d51-a8e6b1065be1,1842,49.71,192.95,WARN,
2025-04-02T00:26:50.559519,User,/api/users/register,POST,201,164.76,False,multi-cloud,27c93e20-2bbb-4e07-ace4-5c4b9dc9d0a1,883da89e-ef96-41cd-b77a-ec0295dd768f,2bfd6fb1-6915-4e59-9d5c-53933ddc2640,1282,52.32,359.21,WARN,
2025-04-02T00:26:55.559519,Delivery,/api/deliveries/create,POST,201,304.51,False,multi-cloud,974dad3e-8bde-4943-ba0c-de12cef468df,4f57cd37-407b-4125-8107-f6bc84dc829e,c04f31fa-3696-4c05-8f0e-45f07dfa9081,1646,81.3,122.32,INFO,
2025-04-02T00:30:07.559519,User,/api/users/register,POST,201,164.59,False,on-premises,c0ec032d-24bb-407c-b317-7cc1ba9b3310,b17d80a9-9459-4a92-ab94-e25271218fc0,477c288d-faf6-4841-93fb-05e521fbab22,1879,16.21,388.89,WARN,
2025-04-02T00:30:32.559519,Delivery,/api/deliveries/create,POST,200,337.13,False,multi-cloud,d5a93817-0f9e-43ff-b7a0-9753366dc651,21fb86f3-56a0-4deb-b3f6-97be6699270c,5a440908-58d8-4e7d-b722-e340bcb3132a,4853,50.27,85.23,WARN,
2025-04-02T00:31:00.559519,Notification,/api/notifications/<notification_id>/read,PATCH,200,636.43,False,on-premises,2f33f3f0-9b1f-434c-976e-b5559badb420,0dd223d6-346a-441d-a66d-8ddff1f7b1f9,cb607754-040a-4ad2-9530-31b340a94c46,2130,15.56,482.61,WARN,
2025-04-02T00:31:39.559519,Payment,/api/payments/<transaction_id>,GET,200,191.19,False,cloud,627b756d-5407-4838-94d6-c9f010997398,1ada091d-c749-4328-b6c1-fd1173ea3416,718e8f02-584a-4242-980e-b0790643534f,4121,65.74,423.16,INFO,
2025-04-02T00:33:02.559519,User,/api/users/<user_id>,GET,400,120.6,True,multi-cloud,b683e713-0af0-4f49-82ee-a6f116a1df07,a90cac89-9493-4507-83b8-57f4ea22c06f,d19af11f-0abd-4f7c-a9bc-e8a546746dcc,1388,57.73,192.47,WARN,Invalid request payload
2025-04-02T00:34:23.559519,User,/api/users/register,POST,201,161.19,False,on-premises,a04d768f-3196-496b-809d-e226bc009bdb,1cf7dd50-d069-4322-9632-574d1c389443,52f5df10-ccb4-477e-9b08-512441e01d83,2597,71.05,237.76,INFO,
2025-04-02T00:34:46.559519,Payment,/api/payments/charge,POST,201,194.81,False,cloud,415d9f34-1ef1-4db0-a41a-1cbee79e67f3,282e4d59-45ac-470e-862a-44d49de0ee63,7eb6870e-fa98-4903-ac25-c2d35422775d,2532,31.34,400.07,INFO,
2025-04-02T00:36:56.559519,Order,/api/orders/<order_id>/reorder,POST,200,249.69,False,on-premises,147028d6-f5c4-47b2-a5ce-bdf536109e39,d9511658-9915-42c9-a42e-cc44d2bd45c5,df7a1148-f238-4886-a0c1-78b49bceacf1,3067,60.76,32.22,WARN,
2025-04-02T00:39:14.559519,Order,/api/orders/create,POST,201,257.54,False,on-premises,65cca2b4-cd88-4d09-be1b-1afed585fd6c,5d2cd261-684a-4d29-85f9-07f73ff88b54,8ef1f180-9d49-481f-84a0-a2f0c96c3886,1070,21.35,327.59,INFO,
2025-04-02T00:42:14.559519,Restaurant,/api/restaurants/<restaurant_id>/menu,GET,200,231.02,False,cloud,f5861cfe-2caf-4243-ad9f-da6a4280c2d1,1c2d058e-5a6b-4963-94f1-92a31ff83da6,c9480b83-b7ef-4007-88ff-793dd3c2adc7,4587,68.97,140.38,INFO,
2025-04-02T00:46:50.559519,Notification,/api/notifications/<notification_id>/read,PATCH,201,95.8,False,multi-cloud,cb734dc1-b581-424b-a239-c44415b35405,efd57d93-4c2a-4286-8f4a-921d796e94c5,114db82b-eac0-4c20-b21e-c9bd28d61541,4894,72.68,279.14,INFO,
2025-04-02T00:50:29.559519,Notification,/api/notifications/user/<user_id>,GET,201,85.52,False,cloud,934c55a6-9c86-4539-81dd-73e3ffbc9925,8d8cf011-a33b-4ce0-be8b-b1b5f326bc1e,8572def9-68cd-460b-8fcb-e40a873500f3,2087,52.83,145.27,WARN,
2025-04-02T00:54:09.559519,Delivery,/api/deliveries/<delivery_id>/tracking,GET,200,302.99,False,multi-cloud,753d017b-b8c3-4bb0-8a67-3fa2a51a0792,4e166de4-94f7-47de-84f3-13e52c0d6f78,c24ead7e-a118-4bb6-8442-b0e515b984ef,1006,46.04,411.15,WARN,
2025-04-02T00:57:38.559519,Notification,/api/notifications/user/<user_id>,GET,201,97.55,False,cloud,6800ad4d-86b5-47e7-8700-341ed50a9fb3,7b9cd0e0-0436-44f9-bf8c-b87769a90f45,837a4330-d4d9-4733-8678-f2a24ceaa96c,4585,80.33,263.76,INFO,
2025-04-02T00:57:41.559519,Payment,/api/payments/charge,POST,201,160.53,False,multi-cloud,97c65124-aa59-4233-b4d9-531ab8d70825,760fe348-c7f0-493f-a3c7-06257b6f320d,734b0057-c6ab-4377-923e-6c49b3f7e899,2842,46.91,228.56,INFO,
2025-04-02T00:57:49.559519,Notification,/api/notifications/<notification_id>/read,PATCH,201,111.58,False,cloud,3920cf17-6e8a-4ac9-88fa-3711fae29a5a,7b49f3cd-b113-48f6-a91e-97decee446d0,db4c1723-d528-49a8-b0bf-6c1a6edf4eaf,3436,50.59,427.35,INFO,
2025-04-02T00:58:25.559519,Delivery,/api/deliveries/create,POST,200,319.76,False,cloud,3b0f0c1b-d59f-4494-9a94-e2fd0553856e,59120922-baaa-4c42-99d0-6dded0b09f2c,df98ab6e-ac59-49af-8b7c-dc311a1ba72b,1855,45.02,269.36,WARN,
2025-04-02T00:59:24.559519,Notification,/api/notifications/user/<user_id>,GET,500,126.32,True,cloud,3f2f0eab-d27b-4112-877f-e4de5cd2db6c,5093fff2-7a1a-47b8-be51-658b2f786432,06e045b0-46c7-49c1-b760-d07b313dc797,569,71.61,162.47,WARN,Invalid request payload
2025-04-02T01:03:49.559519,Delivery,/api/deliveries/<delivery_id>/update_location,PATCH,200,346.97,False,cloud,449f3690-acac-47a2-826a-ccb8361ee78d,b3cfb3a8-ec32-45fa-b2e1-6fd57215340e,58dcf6a8-c7d0-4554-b34a-c4e138646947,4015,20.31,329.05,INFO,
2025-04-02T01:04:49.559519,Payment,/api/payments/refund,POST,200,161.37,False,multi-cloud,9f0f1ac2-f462-4e97-943d-a0b15365810b,f9f339f6-91f5-4535-a9ee-4aeff499fbb9,faf5bf52-2616-430a-a320-68dfdc270bfb,3901,69.69,390.15,WARN,
2025-04-02T01:07:14.559519,Delivery,/api/deliveries/<delivery_id>,GET,500,261.7,True,multi-cloud,6e6810d6-8585-4857-94d0-93d8f5c6ddf0,c04d2f00-21f7-4646-9c2c-2bc0bc4e6448,05d86087-c10e-451d-b8e4-ef76ed99b97f,4674,66.73,328.44,WARN,Database connection failed
2025-04-02T01:08:04.559519,User,/api/users/<user_id>/update,PATCH,200,138.33,False,on-premises,afa146ec-d2fc-4f3e-b43c-ce060a85c75f,82ffc50a-a7a2-4c1d-a54d-41a3443367b7,c40c0980-761d-4d3b-8dc9-f5abfa9f00d8,2348,88.25,229.2,INFO,
2025-04-02T01:08:46.559519,Notification,/api/notifications/<notification_id>/read,PATCH,200,105.3,False,on-premises,d119f878-d2db-4a03-859d-1b5eb1ad2be2,5e19e641-033f-44c6-8f9e-717f6af860df,9eb5bf4a-caaf-4884-8505-fd071f5cb98d,3066,53.81,346.22,INFO,
2025-04-02T01:21:23.559519,Delivery,/api/deliveries/<delivery_id>/tracking,GET,200,265.25,False,on-premises,7e806b12-3d0e-4ad3-a2eb-bed6b6c51ea3,29c97135-b277-4652-bdb3-571e89452490,b60b9105-d30c-49f1-b393-c3ae9475e60c,4758,17.75,126.02,WARN,
2025-04-02T01:23:03.559519,Order,/api/orders/user/<user_id>,GET,200,271.24,False,on-premises,ecae0171-a841-4c11-9952-f4f83deed9e2,cae05dfd-ebaf-4b80-a021-4b43ef6ef96e,d41ec0f7-5016-4ffc-8090-f352ac4256e0,3150,14.76,99.42,INFO,
2025-04-02T01:25:54.559519,Restaurant,/api/restaurants/<restaurant_id>/update,PATCH,201,202.31,False,multi-cloud,ee3bdec7-9f81-4acd-a24a-d938b0f57c7b,d1583bea-259f-4f7f-a34e-6f460e78be7b,9270c544-a4f5-4c9f-9544-f8a62b36355b,1777,72.32,86.34,INFO,
2025-04-02T01:27:37.559519,Payment,/api/payments/charge,POST,201,174.62,False,multi-cloud,8f8951da-bd30-4e4e-a9b9-6b6278e8f8eb,f79402d9-0ec3-4332-bef2-3e22f3f10b01,cea24951-ecf9-481e-910d-98534ac26ce0,4089,80.47,257.81,INFO,
2025-04-02T01:27:40.559519,Restaurant,/api/restaurants/<restaurant_id>,GET,201,198.21,False,multi-cloud,966a16df-579c-447c-b135-baa2a6e10c69,cb662a5f-259e-485b-b95b-380d8e6e7b04,c97bb4bb-1e19-485e-aeae-e1ebcb5eb855,525,17.54,266.52,WARN,
2025-04-02T01:29:26.559519,Restaurant,/api/restaurants/<restaurant_id>/menu/update,PATCH,201,212.21,False,multi-cloud,9f390b1c-de02-435e-a9e2-864a802aead0,0baa3b29-7d3d-4372-9148-8b09f5688c5f,eb6b73c5-2a13-47e1-8303-e4c136197701,3192,20.74,179.24,INFO,
2025-04-02T01:29:31.559519,User,/api/users/register,POST,200,161.28,False,multi-cloud,82cfb702-db9b-47bb-a9ac-e55b3f306bcb,a47fcd1b-6a61-4e6e-8e64-12b914303ae7,23712907-4a0b-459c-8c5c-2f6889a855e9,2593,33.16,86.39,WARN,
2025-04-02T01:31:51.559519,Notification,/api/notifications/send,POST,201,104.13,False,multi-cloud,020ec304-3362-4c20-8c9a-3c82d4495ab4,1e8b7704-6fbf-4613-8df4-14d586b3670e,05cf4da2-8a4c-49e4-a567-16b4a266ec75,3947,62.93,341.37,WARN,
2025-04-02T01:34:59.559519,Delivery,/api/deliveries/<delivery_id>/update_status,PATCH,200,360.31,False,multi-cloud,1fc4e990-15db-4485-803b-a1698481be29,c89d1c7f-1c2e-47cd-87c6-2e54c1c2284d,7c0cc571-2233-4575-aa7f-cf9b4cee73e4,572,80.33,401.6,WARN,
2025-04-02T01:40:39.559519,Order,/api/orders/<order_id>/reorder,POST,201,250.71,False,on-premises,3bc79a85-e427-46eb-91ec-75875603b41f,388a53e7-16b3-4f13-9432-1d8be685c765,e10d1dd8-e226-4545-b295-d9297f3d8573,552,88.96,413.7,INFO,
2025-04-02T01:40:47.559519,Notification,/api/notifications/user/<user_id>,GET,200,91.42,False,multi-cloud,0b236984-e5d0-427f-bd87-7e37c62600a5,30fcdf9f-35fb-482e-a842-d58af9c290af,9811a804-cc3d-4449-9500-b7739f7bf748,3569,21.12,440.66,WARN,
2025-04-02T01:40:48.559519,Order,/api/orders/<order_id>/update_status,PATCH,201,239.8,False,on-premises,55ff22ba-cfdc-444e-a6db-10668a9c725e,dd9012c0-fa31-4933-924f-e00066d85698,bf9ae387-7203-45d2-adc8-174b777284fd,854,18.35,54.65,INFO,
2025-04-02T01:43:02.559519,Order,/api/orders/<order_id>,GET,404,276.64,True,cloud,0ad4d862-94e0-41a2-ab51-1c42b64ecd27,47471dc8-d83c-47a9-9a2f-518e32e61faa,dacecc01-dcad-49a5-8d0c-6366c1dae9b4,930,83.85,394.74,WARN,Invalid request payload
2025-04-02T01:44:57.559519,Restaurant,/api/restaurants,GET,503,198.09,True,cloud,556f5c85-9905-4959-8ead-77015c04e1bf,bd17822c-b505-4cb2-877b-949c57e305cc,f20a4757-db15-4cde-b57e-86833c184ede,2710,30.17,112.77,ERROR,Database connection failed
2025-04-02T01:46:56.559519,Notification,/api/notifications/<notification_id>/read,PATCH,404,94.26,True,cloud,4c3f7e77-43e1-4206-81b8-43b3a325b1de,d8f73423-db84-4ced-8d44-14baada9371c,226d30fc-ae1e-42cf-9e8e-b67c06876682,3911,83.63,145.69,WARN,Database connection failed
2025-04-02T01:49:51.559519,Delivery,/api/deliveries/<delivery_id>/update_status,PATCH,201,317.79,False,on-premises,29533f2f-1b0a-46dc-8dd0-654784e96798,d27ab7cd-b448-4462-8a72-012f897dfc84,ff31b3b6-77f6-4609-9401-2c009d73c7c7,1810,11.87,448.45,WARN,
2025-04-02T01:49:53.559519,Payment,/api/payments/<transaction_id>/update_status,PATCH,404,181.22,True,cloud,2e5e64a8-a63c-430f-aac6-aab58ba9e457,040597af-48b2-4165-89d2-43a7fd90ebb6,7b24a22c-1f25-45f2-b451-4ee981daeccb,3604,10.17,213.5,WARN,Null pointer exception
2025-04-02T01:49:57.559519,User,/api/users/login,POST,200,148.88,False,cloud,7ec6e66d-7ccc-4474-88a9-7c4874be9ce5,a2c439c0-333f-4378-addb-439011613ee4,5586c813-e3b9-4676-a9ee-2a4f48748f82,3794,62.32,35.63,INFO,
2025-04-02T01:52:54.559519,Notification,/api/notifications/<notification_id>/read,PATCH,200,99.65,False,on-premises,d76f0732-2658-4ab9-8833-4b3086ccd766,9884f776-cad0-4e50-838e-5b0513b4b1fd,e86dcd39-a783-4c7e-9678-a8f1f4303c6a,3531,34.93,182.46,INFO,
2025-04-02T01:54:03.559519,User,/api/users/<user_id>,GET,201,125.89,False,on-premises,b6b85a7b-4c9e-4843-997d-2d070fb68e4e,2acbe1a0-d3b7-4846-b415-d4687a393dc2,63ba99c9-83ef-46c4-9ed2-81163ad7eb1a,1410,72.09,141.69,INFO,
2025-04-02T01:55:10.559519,Payment,/api/payments/refund,POST,201,146.33,False,cloud,a6945d37-fbe4-4f8b-a9a4-a14ae9f6a723,e7a3d460-79c3-4d7d-8791-07e06a6bebe0,d90a3594-99c1-49f6-9b95-41cb77cd164c,3559,20.91,368.32,WARN,
2025-04-02T01:56:36.559519,Delivery,/api/deliveries/<delivery_id>/tracking,GET,200,225.85,False,on-premises,256a8ebb-1f61-49d7-a9d6-7f68247c3ecf,970da55e-d446-44fb-92ab-6b89ae7418f6,e835ef77-2937-4969-aff9-cdfaf748f58d,1207,78.52,91.06,INFO,
2025-04-02T01:56:54.559519,Order,/api/orders/create,POST,200,874.74,False,cloud,d1be93db-11de-4258-bcea-64a7c646cc53,d6853f9c-87eb-4cc9-a040-f59e4395b68f,7606883a-159a-4e17-88c9-78ff2e625b66,2692,31.89,123.64,INFO,
2025-04-02T02:01:09.559519,Restaurant,/api/restaurants/<restaurant_id>/menu,GET,201,217.79,False,multi-cloud,885bc208-15a2-4899-94a2-5ce517ddbe92,00043358-732b-4800-8b6f-55ca0bbae006,c6a31787-1b9e-400c-a7fb-649fb7bdc7ab,1694,69.76,429.09,INFO,
2025-04-02T02:04:22.559519,Payment,/api/payments/<transaction_id>,GET,200,206.05,False,on-premises,3c38fd3e-4310-4038-a2ea-e092756c2c01,9ebe84f7-7ce3-4fd4-88d2-25ef3658695c,ddb03179-079e-4c13-83f9-354caa8521cf,1612,83.82,327.77,WARN,
2025-04-02T02:04:42.559519,Delivery,/api/deliveries/create,POST,201,289.96,False,multi-cloud,31bbae69-7fd6-45cf-8708-124d45a0a8c0,00fe35aa-6053-4431-84af-6694f1e990d3,cf6bea4f-2a8c-482a-a70e-89e351fe9d7e,1877,72.46,295.86,WARN,
2025-04-02T02:06:58.559519,Notification,/api/notifications/user/<user_id>,GET,200,85.98,False,cloud,32060498-31ef-4143-a6c8-a001e8d500b6,074e49c5-88f6-4844-a7d9-7c4d19c14908,9a7452d3-3b44-441c-88bd-90bcd45ed6a0,4846,50.8,455.78,WARN,
2025-04-02T02:08:51.559519,User,/api/users/<user_id>/update,PATCH,500,131.69,True,multi-cloud,098fb757-5f9f-47ba-8f33-ec25df5c36a8,1e89ad91-cac5-42a3-ab39-ede756ab91ec,a7ac25c4-ee40-44d5-91fe-8a05f3cab8fd,3000,75.64,439.52,ERROR,Database connection failed
2025-04-02T02:08:53.559519,Notification,/api/notifications/<notification_id>/read,PATCH,201,110.81,False,on-premises,6e763ee5-b6af-4c75-a52e-d4f987b4d33b,645ea2d6-3f90-4a82-a2b9-963ef3573ba2,245477a6-5b42-4a51-adfa-28bfa62efeea,2003,45.39,32.84,WARN,
2025-04-02T02:11:51.559519,Notification,/api/notifications/user/<user_id>,GET,200,101.97,False,multi-cloud,1439780f-5f06-4bac-b2da-b58d417c8794,c890fbaa-c233-451f-a212-62a0c0fbfd95,79df9138-0c34-4760-a240-5c9b6f8007c6,3311,40.16,367.2,WARN,
2025-04-02T02:14:10.559519,Delivery,/api/deliveries/<delivery_id>/update_status,PATCH,500,381.61,True,multi-cloud,65ff6aa2-7441-452e-856d-e990d42d3941,2d40ecc0-933d-4f0a-ada8-b114d861c506,09bae3eb-1f45-45b0-85c1-a9a9b6d73ab9,2198,65.22,259.83,WARN,Null pointer exception
2025-04-02T02:15:44.559519,Notification,/api/notifications/<notification_id>/read,PATCH,200,91.71,False,on-premises,e979737f-b2f2-4890-b91e-6e3a5e101aa3,0f98e14c-690f-4461-95b7-a15613d9068f,e53df024-2bdc-46fe-b370-509a91ae0bc7,2915,11.61,152.73,INFO,
2025-04-02T02:15:48.559519,User,/api/users/login,POST,201,154.44,False,multi-cloud,aa5c32b1-793c-4d14-8f68-273eb764bda0,be777a88-ba64-43e6-99bb-60f047a6017a,e2ea30df-8678-4b79-bb00-9832861a7d49,3496,17.22,215.45,WARN,
2025-04-02T02:17:14.559519,User,/api/users/login,POST,200,139.84,False,on-premises,81e018a9-afc1-49f1-aab5-ecf63fde6482,34a7be87-83f4-4687-b2cc-ce73b1312287,2a04bd25-7dc4-4bad-bce3-6ea1656d7560,1341,40.68,306.68,INFO,
2025-04-02T02:17:24.559519,Notification,/api/notifications/user/<user_id>,GET,201,103.52,False,cloud,1eadffc7-d0e0-4f04-a31d-cf3000471ea3,5c81066d-7830-4d2b-84da-c6503414db06,19d7d5ff-f8dc-427e-a61f-eacdd398438f,4903,89.17,469.03,INFO,
2025-04-02T02:17:50.559519,Payment,/api/payments/refund,POST,201,163.45,False,multi-cloud,ae1561dc-b4ed-4b9e-9ad9-a2b6bd2988a1,aae9368e-1a87-4484-bd4f-fae68ea4d396,b7bb43d0-b438-477f-afd1-db19ab6bd6a1,1328,50.62,283.69,INFO,
2025-04-02T02:20:32.559519,User,/api/users/<user_id>,GET,200,134.88,False,on-premises,de28a038-fc31-4877-a3c3-e9c362877c1b,2111907c-8070-4bf8-9095-c214b1afbc92,74b451db-7553-4d2e-bd82-7e6d44e22b5e,3576,81.31,64.56,WARN,
2025-04-02T02:20:56.559519,Delivery,/api/deliveries/<delivery_id>/mark_delivered,PATCH,201,300.55,False,multi-cloud,8789f29b-03df-4d63-8155-94172da9d9c4,b3d1b12f-c01f-4e1a-adba-09d6dfeb77fc,38284d2a-a1cd-4103-9a8a-a6963637fdba,2071,77.81,40.87,WARN,
2025-04-02T02:21:25.559519,Delivery,/api/deliveries/<delivery_id>/update_location,PATCH,201,313.33,False,on-premises,ef552ac6-c75a-4e8e-8a9c-1dd6bd988397,95d81db7-1a37-41f4-b7f0-6fe6aad2cd3a,f0bfb814-ce73-4e55-841d-c7eb6603b76d,4258,86.15,272.59,WARN,
2025-04-02T02:23:18.559519,Order,/api/orders/create,POST,201,269.19,False,on-premises,1523ab6d-773b-44bb-b63d-6daa8efb1fcc,f22f833f-9a61-48c9-9d16-b73a75c19c67,4bff0b3c-0b3b-4b4c-b884-a4b24696e611,2693,15.3,459.17,WARN,
2025-04-02T02:25:38.559519,Delivery,/api/deliveries/<delivery_id>/mark_delivered,PATCH,201,333.26,False,multi-cloud,7876761c-e552-43a9-b740-a71cad9fb55f,7d258c06-cd23-4870-a6f7-6b252e6304d0,525a65ab-49d0-4559-91b0-71c22cc04221,4816,56.23,355.94,INFO,
2025-04-02T02:25:46.559519,Payment,/api/payments/<transaction_id>,GET,201,162.43,False,cloud,70fc928a-dadd-49bc-bad9-69b65bea3911,3e656f2a-6042-4735-996b-63afddbaf0ab,872785fc-ffce-4bfa-be85-d40fdf66d077,3990,46.09,233.28,WARN,
2025-04-02T02:33:23.559519,Notification,/api/notifications/<notification_id>/read,PATCH,201,94.23,False,cloud,6eccdd3f-0a67-4376-aa19-6f297c065af8,4d51b3dd-859c-45f1-bb29-3c382f31af22,b89b7370-c2fe-49a9-8f7a-6748a9bca5cb,2651,21.61,439.03,INFO,
2025-04-02T02:35:12.559519,Notification,/api/notifications/user/<user_id>,GET,200,110.57,False,multi-cloud,5d1be47e-08ab-4669-bd86-7722f43b7287,189e5ac6-99db-4ee7-9513-867fb6ea1233,aaac6a54-8903-429a-b4e6-333d01d65db5,1633,22.07,210.03,INFO,
2025-04-02T02:35:14.559519,Payment,/api/payments/<transaction_id>,GET,503,924.68,True,cloud,d7e079bb-f620-4d9f-b9c9-47ab05057d81,49747a5c-0151-4df1-ad70-c9ff6f84fbdc,29aa6ef0-a489-4e92-b904-7601414b60df,1721,85.96,396.38,ERROR,Database connection failed
2025-04-02T02:35:48.559519,User,/api/users/register,POST,404,163.73,True,on-premises,ac5d7c98-93d1-47cb-9d46-278b8367b380,87c50cf8-62d1-4440-a4a1-41cae301f2de,13762358-f1f5-4440-816a-d27eacaa3f4a,1240,44.72,76.27,ERROR,Invalid request payload
2025-04-02T02:36:45.559519,Delivery,/api/deliveries/create,POST,404,303.33,True,on-premises,477b5cbf-083b-4ad3-901f-aca1c00f0e7e,74dfc43c-85b9-4446-a1ce-92f8689fc8e9,6b7c98cb-fa6c-4403-92fc-5cdec9ebb8f7,825,59.55,227.04,WARN,Null pointer exception
2025-04-02T02:38:29.559519,Restaurant,/api/restaurants,POST,201,204.65,False,cloud,c6ccebfe-c192-40a6-b3a6-bd435247e737,2716c8c4-6eef-46d6-b25c-33e0d142b24a,6926408d-f87c-492e-a114-f43f6e8c3546,765,58.41,349.16,WARN,
2025-04-02T02:38:44.559519,Payment,/api/payments/<transaction_id>/update_status,PATCH,201,172.43,False,cloud,0ad8354e-9d74-44e5-981a-a5d3e1e2cbdb,5bf9aff9-bfb4-40ff-8d26-9cc179fd25ab,de4770e0-0cc5-42e9-ad65-b691285b19b8,4960,82.14,333.07,INFO,
2025-04-02T02:40:08.559519,User,/api/users/<user_id>/update,PATCH,201,159.58,False,on-premises,808b614f-43e1-4a7b-921a-bf3129e0429a,5383028c-6cac-403b-b9c1-93a6da06b4ff,ea0568e9-e0f5-407d-914c-a5dbe3c587df,774,88.26,297.03,WARN,
2025-04-02T02:44:13.559519,Order,/api/orders/<order_id>/reorder,POST,200,286.0,False,multi-cloud,8c599b00-da8e-437b-ba0c-6377173b8016,c14dc261-7f06-498e-b4a7-bb1c4ca3cdfe,fd73962b-cd90-47f7-a4b3-5cce239af43a,2034,36.57,243.95,INFO,
2025-04-02T02:44:15.559519,Notification,/api/notifications/user/<user_id>,GET,201,85.7,False,multi-cloud,023e0ebe-d94b-4da8-83bf-6941fc4dcb21,28f1826c-0393-4f77-abc9-8195bd0d720f,730bf8ef-e7c0-4715-9b8d-41e2b1520b9f,1450,46.27,316.15,WARN,
2025-04-02T02:44:47.559519,Delivery,/api/deliveries/create,POST,200,328.51,False,multi-cloud,845b4f3a-d26c-44e3-b959-141794b5c8cf,6fd4caf7-7830-48b1-96b8-2e3453f859ce,fd781636-4742-4ace-a4aa-9c5089b4d355,4711,21.23,104.83,INFO,
2025-04-02T02:45:42.559519,Delivery,/api/deliveries/<delivery_id>/mark_delivered,PATCH,200,302.75,False,cloud,83c7f5bb-5c6d-4dcd-baa4-1d38d39e20e5,a9f77cc7-c000-44ae-bfae-8a22cb5f4b94,0d4a4763-174f-4d1c-8045-832ae6bd136e,3842,17.46,496.36,INFO,
2025-04-02T02:46:12.559519,Order,/api/orders/create,POST,200,229.58,False,on-premises,43745338-4f6d-4206-8816-b57397185ffd,eb603255-d776-4ece-8cfe-7f42f3dfc1db,df93d2ba-b787-43d2-ad7c-4c4650f02cba,2235,57.77,385.57,WARN,
2025-04-02T02:48:49.559519,Delivery,/api/deliveries/<delivery_id>/update_location,PATCH,200,277.39,False,cloud,55d56f7a-caf5-42c6-8e69-54ce06ba68a0,17cc9194-d560-4ab0-908c-71cf60a79e3d,aa0cd62d-afdf-44de-8c21-628d2b178d96,2804,49.59,444.7,WARN,
2025-04-02T02:51:28.559519,User,/api/users/register,POST,200,154.86,False,cloud,107a071f-76f2-43cc-b741-09186c596d5a,6c3a1c80-efda-4e23-9f2e-f3d1db63d50a,315ae710-ed4c-4894-8f40-701c3c59d7df,4387,56.95,194.39,INFO,
